#
# Solvent atomic contributions to total MDDF. 
#
# Trajectory files: ["../../test/data/NAMD/trajectory.dcd"]
#
# Atoms: 
#         1     N
#         2    C1
#         3    C2
#         4    C3
#         5    O1
#         6   H11
#         7   H12
#         8   H13
#         9   H21
#        10   H22
#        11   H23
#        12   H31
#        13   H32
#        14   H33
#
#   DISTANCE     GMD TOTAL             1             2             3             4             5             6             7             8             9            10            11            12            13            14
   3.3030275     0.8606518     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1075815     0.3227444     0.0000000     0.1075815     0.1075815     0.1075815     0.1075815
   3.5028548     1.4332578     0.0000000     0.0000000     0.0000000     0.0000000     0.2388763     0.2388763     0.0000000     0.1194382     0.0000000     0.2388763     0.2388763     0.1194382     0.0000000     0.2388763
   3.7027007     0.7980084     0.0000000     0.0000000     0.0000000     0.0000000     0.1140012     0.0000000     0.2280024     0.0000000     0.1140012     0.1140012     0.0000000     0.0000000     0.1140012     0.1140012
   3.9025624     0.5924060     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0846294     0.0000000     0.0000000     0.0000000     0.0846294     0.1692589     0.1692589     0.0000000     0.0846294
   4.1024376     1.4923989     0.0000000     0.0000000     0.0000000     0.0000000     0.2487332     0.2487332     0.0000000     0.2487332     0.0000000     0.2487332     0.1243666     0.2487332     0.0000000     0.1243666
   4.3023243     1.7752072     0.0000000     0.0000000     0.0000000     0.0000000     0.1268005     0.5072021     0.1268005     0.1268005     0.0000000     0.2536010     0.2536010     0.2536010     0.0000000     0.1268005
   4.5022211     0.8617270     0.0000000     0.0000000     0.0000000     0.0000000     0.1077159     0.0000000     0.1077159     0.0000000     0.1077159     0.1077159     0.1077159     0.0000000     0.0000000     0.3231476
   4.7021267     1.2426344     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1129668     0.1129668     0.0000000     0.2259335     0.2259335     0.1129668     0.0000000     0.3389003     0.1129668
   4.9020400     1.3377192     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.2058030     0.1029015     0.1029015     0.2058030     0.2058030     0.0000000     0.2058030     0.3087044     0.0000000
   5.1019600     1.1779525     0.0000000     0.0000000     0.0000000     0.0000000     0.0981627     0.0981627     0.0000000     0.0981627     0.2944881     0.1963254     0.2944881     0.0000000     0.0000000     0.0981627
   5.3018861     2.0895413     0.0000000     0.0000000     0.0000000     0.0000000     0.2199517     0.2199517     0.3299276     0.1099759     0.4399034     0.3299276     0.0000000     0.1099759     0.1099759     0.2199517
   5.5018176     1.3002509     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.2000386     0.1000193     0.0000000     0.3000579     0.2000386     0.1000193     0.4000772     0.0000000
   5.7017538     1.1813764     0.0000000     0.0000000     0.0000000     0.0000000     0.1181376     0.3544129     0.1181376     0.0000000     0.0000000     0.1181376     0.2362753     0.0000000     0.1181376     0.1181376
   5.9016944     0.7245138     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1035020     0.0000000     0.2070039     0.1035020     0.2070039     0.1035020     0.0000000
   6.1016389     1.5280959     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1018731     0.1018731     0.1018731     0.2037461     0.2037461     0.3056192     0.4074922     0.1018731     0.0000000
   6.3015869     0.8845560     0.0000000     0.0000000     0.0000000     0.0000000     0.0982840     0.1965680     0.1965680     0.0000000     0.0000000     0.0000000     0.0982840     0.0982840     0.1965680     0.0000000
   6.5015381     1.1373592     0.0000000     0.0000000     0.0000000     0.0000000     0.0874892     0.1749783     0.1749783     0.0000000     0.0874892     0.1749783     0.1749783     0.0000000     0.1749783     0.0874892
   6.7014922     1.2813893     0.0000000     0.0000000     0.0000000     0.0000000     0.0915278     0.2745834     0.0915278     0.0915278     0.2745834     0.0000000     0.1830556     0.0915278     0.1830556     0.0000000
   6.9014490     0.7741772     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0860197     0.0860197     0.0000000     0.3440788     0.0860197     0.0860197     0.0860197     0.0000000
   7.1014082     1.4126047     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0941736     0.0000000     0.3766946     0.0941736     0.1883473     0.0000000     0.1883473     0.0941736     0.3766946
   7.3013696     0.6819745     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1704936     0.1704936     0.0852468     0.0000000     0.0000000     0.0000000     0.2557405     0.0000000     0.0000000
   7.5013331     1.1712412     0.0000000     0.0000000     0.0000000     0.0000000     0.0900955     0.0000000     0.1801910     0.3603819     0.1801910     0.1801910     0.0000000     0.0000000     0.0000000     0.1801910
   7.7012985     0.8321619     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.3328648     0.0832162     0.0832162     0.0832162     0.0000000     0.0000000     0.0000000     0.0832162     0.1664324
   7.9012656     0.7915017     0.0000000     0.0000000     0.0000000     0.0000000     0.1758893     0.0000000     0.0000000     0.1758893     0.1758893     0.0000000     0.0879446     0.1758893     0.0000000     0.0000000
   8.1012344     0.8742538     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1942786     0.0000000     0.1942786     0.0000000     0.0971393     0.0000000     0.0971393     0.1942786     0.0971393
   8.3012046     0.9595968     0.0000000     0.0000000     0.0000000     0.0000000     0.0872361     0.1744721     0.0872361     0.0872361     0.1744721     0.0872361     0.1744721     0.0000000     0.0872361     0.0000000
   8.5011763     0.9132676     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.1522113     0.0761056     0.1522113     0.0761056     0.1522113     0.2283169     0.0000000     0.0761056
   8.7011493     0.8348750     0.0000000     0.0000000     0.0000000     0.0000000     0.2276932     0.2276932     0.0000000     0.0758977     0.0000000     0.1517955     0.0758977     0.0000000     0.0000000     0.0758977
   8.9011235     0.9591763     0.0000000     0.0000000     0.0000000     0.0000000     0.0799314     0.1598627     0.0000000     0.2397941     0.0000000     0.1598627     0.2397941     0.0799314     0.0000000     0.0000000
   9.1010988     1.2189491     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.2151087     0.0717029     0.2868115     0.0717029     0.0717029     0.2868115     0.0000000     0.2151087     0.0000000
   9.3010751     0.5895112     0.0000000     0.0000000     0.0000000     0.0000000     0.0736889     0.1473778     0.0736889     0.0736889     0.0736889     0.0000000     0.0000000     0.0000000     0.0000000     0.1473778
   9.5010525     1.0750447     0.0000000     0.0000000     0.0000000     0.0000000     0.3071556     0.0767889     0.0767889     0.0767889     0.0000000     0.2303667     0.1535778     0.0000000     0.0767889     0.0767889
   9.7010308     0.8996649     0.0000000     0.0000000     0.0000000     0.0000000     0.0899665     0.0899665     0.0000000     0.0000000     0.3598660     0.0899665     0.0000000     0.1799330     0.0000000     0.0899665
   9.9010100     1.4490965     0.0000000     0.0000000     0.0000000     0.0000000     0.2557229     0.0000000     0.0852410     0.1704819     0.0000000     0.1704819     0.3409639     0.0852410     0.3409639     0.0000000
