#
# Output of MDDF
# Trajectory files and weights:
#  /home/leandro/Drive/Alunos/Ivan/PCCP_revision/6Mnative.dcd - w = 1.0
#
# Density of solvent in simulation box (sites/A^3):      0.02203
# Density of solvent in bulk (estimated) (sites/A^3):      0.04667
# Molar volume of solvent in simulation (cc/mol):     27.34161
# Molar volume of solvent in bulk (estimated) (cc/mol):     12.90442
#
# Number of atoms solute: 46187
# Number of atoms of the solvent: 37
#
#
# Average and standard deviation of bulk-gmd:      0.48457 +/-      0.10334
#
# Average and standard deviation of bulk-gmd:      0.48457 +/-      0.10334
#
# COLUMNS CORRESPOND TO: 
#       1  Minimum distance to solute (dmin)
#       2  GMD distribution (md count normalized by md count of random-solute distribution)
#       3  Kirwood-Buff integral (cc/mol) computed [(1/bulkdensity)*(col(6)-col(7))].
#       4  Minimum distance site count for each dmin.
#       5  Minimum distance site count for each dmin for random solute distribution.
#       6  Cumulative number of molecules within dmin in the simulation.
#       7  Cumulative number of molecules within dmin for random solute distribution.
#       8  Volume of the shell of distance dmin and width binstep.
#
#   1-DISTANCE         2-GMD      3-KB INT    4-MD COUNT  5-COUNT RAND      6-SUM MD    7-SUM RAND   8-SHELL VOL
   1.2900775     0.0000000  -2.26182e+04     0.0000000   146.2345000     0.0000000   146.2345000   1.65493e+03
   1.3100763     0.0000000  -2.29720e+04     0.0000000   141.6830000     0.0000000   141.6830000   1.55624e+03
   1.3300752     0.0000000  -2.33215e+04     0.0000000   136.5125000     0.0000000   136.5125000   1.68549e+03
   1.3500741     0.0000000  -2.36573e+04     0.0000000   117.9870000     0.0000000   117.9870000   1.55312e+03
   1.3700730     0.0000000  -2.39848e+04     0.0000000   107.6625000     0.0000000   107.6625000   1.44275e+03
   1.3900719     0.0004085  -2.43011e+04     0.0050000   118.2390000     0.0050000   118.2390000   1.59777e+03
   1.4100709     0.0004243  -2.46057e+04     0.0050000   143.7840000     0.0050000   143.7840000   1.61414e+03
   1.4300699     0.0004343  -2.49033e+04     0.0050000   118.5120000     0.0050000   118.5120000   1.59526e+03
   1.4500690     0.0017892  -2.51919e+04     0.0200000   118.1780000     0.0200000   118.1780000   1.47689e+03
   1.4700680     0.0027249  -2.54758e+04     0.0300000   118.0095000     0.0300000   118.0095000   1.51625e+03
   1.4900671     0.0088434  -2.57511e+04     0.0950000   114.7425000     0.0950000   114.7425000   1.40150e+03
   1.5100662     0.0170551  -2.60194e+04     0.1800000   100.5540000     0.1800000   100.5540000   1.37290e+03
   1.5300654     0.0480793  -2.62729e+04     0.4950000    90.2955000     0.4950000    90.2955000   1.43522e+03
   1.5500645     0.0993295  -2.65073e+04     1.0000000   105.0675000     1.0000000   105.0675000   1.34272e+03
   1.5700637     0.1502256  -2.67216e+04     1.4650000   107.7520000     1.4650000   107.7520000   1.20337e+03
   1.5900629     0.2743614  -2.69002e+04     2.6100000   101.5130000     2.6100000   101.5130000   1.22947e+03
   1.6100621     0.3920000  -2.70476e+04     3.6750000    98.3750000     3.6750000    98.3750000   1.22787e+03
   1.6300613     0.5424413  -2.71561e+04     4.9750000    97.1715000     4.9750000    97.1715000   1.23516e+03
   1.6500606     0.7579996  -2.72120e+04     6.7750000    77.9380000     6.7750000    77.9380000   1.06329e+03
   1.6700599     0.9218517  -2.72297e+04     8.0450000    88.7270000     8.0450000    88.7270000   1.15775e+03
   1.6900592     1.1462907  -2.71969e+04     9.9200000    93.6540000     9.9200000    93.6540000   1.17052e+03
   1.7100585     1.3211619  -2.71257e+04    11.3250000    95.5720000    11.3250000    95.5720000   1.09214e+03
   1.7300578     1.4647506  -2.70237e+04    12.4350000    87.4895000    12.4350000    87.4895000   1.01559e+03
   1.7500571     1.6310454  -2.68901e+04    13.3550000    92.1880000    13.3550000    92.1880000   982.3436648
   1.7700565     1.7436845  -2.67340e+04    14.1500000    84.1150000    14.1500000    84.1150000   1.11568e+03
   1.7900559     1.7823324  -2.65716e+04    14.3050000    90.0260000    14.3050000    90.0260000   914.5068357
   1.8100552     1.9280612  -2.63818e+04    15.2500000    79.9095000    15.2500000    79.9095000   989.2937746
   1.8300546     1.9083183  -2.61994e+04    14.8200000    78.7660000    14.8200000    78.7660000   906.2813149
   1.8500541     1.9049777  -2.60186e+04    14.7150000    86.7245000    14.7150000    86.7245000   850.4073028
   1.8700535     1.9403873  -2.58346e+04    14.6800000    73.5655000    14.6800000    73.5655000   830.3670268
   1.8900529     1.8688350  -2.56661e+04    14.0200000    92.5020000    14.0200000    92.5020000   895.1921014
   1.9100524     1.7956968  -2.55126e+04    13.3950000    78.4595000    13.3950000    78.4595000   923.3038068
   1.9300518     1.6967871  -2.53780e+04    12.6750000    72.4700000    12.6750000    72.4700000   895.1045744
   1.9500513     1.6139993  -2.52612e+04    11.8750000    70.3575000    11.8750000    70.3575000   778.7554185
   1.9700508     1.5379839  -2.51603e+04    11.1450000    73.2465000    11.1450000    73.2465000   891.0649878
   1.9900502     1.4855372  -2.50692e+04    10.7850000    93.2600000    10.7850000    93.2600000   841.5630037
   2.0100498     1.3822774  -2.49979e+04     9.9600000    72.2055000     9.9600000    72.2055000   833.9935301
   2.0300493     1.2716641  -2.49481e+04     9.0250000    84.0970000     9.0250000    84.0970000   729.4864874
   2.0500488     1.2716519  -2.48982e+04     9.0300000    78.1010000     9.0300000    78.1010000   766.7531254
   2.0700483     1.2570855  -2.48519e+04     8.7600000    74.9685000     8.7600000    74.9685000   800.9890457
   2.0900478     1.1601967  -2.48236e+04     7.9050000    64.8135000     7.9050000    64.8135000   800.3719771
   2.1100474     1.1287516  -2.48007e+04     7.7850000    64.8970000     7.7850000    64.8970000   721.9352333
   2.1300469     1.1131562  -2.47808e+04     7.5600000    90.7915000     7.5600000    90.7915000   727.3321553
   2.1500465     1.0934423  -2.47642e+04     7.4950000    65.8545000     7.4950000    65.8545000   802.5851377
   2.1700461     1.1142184  -2.47442e+04     7.5700000    77.7940000     7.5700000    77.7940000   767.4023322
   2.1900457     1.1052160  -2.47260e+04     7.3950000    73.6910000     7.3950000    73.6910000   689.5285202
   2.2100452     1.0614736  -2.47154e+04     7.0450000    73.6370000     7.0450000    73.6370000   760.6743266
   2.2300448     1.0855190  -2.47005e+04     7.3050000    77.7295000     7.3050000    77.7295000   692.6560378
   2.2500444     1.0604342  -2.46902e+04     7.0100000    65.6105000     7.0100000    65.6105000   691.4043090
   2.2700441     1.1122995  -2.46712e+04     7.2800000    65.5450000     7.2800000    65.5450000   688.6678591
   2.2900437     1.0557407  -2.46617e+04     6.9700000    67.6020000     6.9700000    67.6020000   624.3370694
   2.3100433     1.1614774  -2.46343e+04     7.6100000    64.5520000     7.6100000    64.5520000   642.9449004
   2.3300429     1.1753034  -2.46046e+04     7.7000000    63.5515000     7.7000000    63.5515000   683.7464266
   2.3500426     1.1324215  -2.45822e+04     7.4100000    58.5435000     7.4100000    58.5435000   599.0976244
   2.3700422     1.1684867  -2.45543e+04     7.4900000    80.4100000     7.4900000    80.4100000   735.8400908
   2.3900418     1.2174117  -2.45184e+04     7.7750000    68.3865000     7.7750000    68.3865000   607.2283804
   2.4100415     1.2240379  -2.44804e+04     8.0150000    57.5480000     8.0150000    57.5480000   674.8165180
   2.4300412     1.3033194  -2.44307e+04     8.2650000    50.3415000     8.2650000    50.3415000   539.9827849
   2.4500408     1.3317811  -2.43754e+04     8.5800000    63.4425000     8.5800000    63.4425000   651.2319236
   2.4700405     1.3244305  -2.43220e+04     8.4300000    61.3650000     8.4300000    61.3650000   604.7933187
   2.4900402     1.3274681  -2.42676e+04     8.5250000    75.4220000     8.5250000    75.4220000   631.9781364
   2.5100398     1.3346105  -2.42134e+04     8.3600000    65.2640000     8.3600000    65.2640000   586.1396549
   2.5300395     1.3845291  -2.41513e+04     8.6450000    61.2440000     8.6450000    61.2440000   607.3128272
   2.5500392     1.4257582  -2.40815e+04     9.0500000    64.3475000     9.0500000    64.3475000   625.6325133
   2.5700389     1.4703065  -2.40053e+04     9.2100000    71.2640000     9.2100000    71.2640000   609.9873326
   2.5900386     1.3951830  -2.39408e+04     8.8050000    80.3110000     8.8050000    80.3110000   560.3606513
   2.6100383     1.4263717  -2.38728e+04     8.8000000    63.1695000     8.8000000    63.1695000   629.3211954
   2.6300380     1.4225941  -2.38035e+04     9.0100000    65.3335000     9.0100000    65.3335000   562.1464679
   2.6500377     1.4230989  -2.37364e+04     8.7300000    64.1345000     8.7300000    64.1345000   599.6208151
   2.6700375     1.3739411  -2.36765e+04     8.5150000    60.1975000     8.5150000    60.1975000   690.9660535
   2.6900372     1.3728978  -2.36169e+04     8.4900000    52.1840000     8.4900000    52.1840000   572.1693396
   2.7100369     1.3741199  -2.35571e+04     8.4900000    67.1785000     8.4900000    67.1785000   578.5073075
   2.7300366     1.3110056  -2.35080e+04     8.0050000    58.1060000     8.0050000    58.1060000   585.9391958
   2.7500364     1.3840633  -2.34471e+04     8.4850000    55.1305000     8.4850000    55.1305000   574.5581235
   2.7700361     1.3807090  -2.33864e+04     8.5100000    68.1635000     8.5100000    68.1635000   639.3896039
   2.7900358     1.3571311  -2.33303e+04     8.2500000    62.0790000     8.2500000    62.0790000   528.7712467
   2.8100356     1.2927446  -2.32839e+04     7.9200000    59.1265000     7.9200000    59.1265000   592.0131977
   2.8300353     1.3082276  -2.32352e+04     7.9900000    61.1075000     7.9900000    61.1075000   544.7161426
   2.8500351     1.2922041  -2.31892e+04     7.8650000    70.0865000     7.8650000    70.0865000   587.0857281
   2.8700348     1.2524606  -2.31494e+04     7.6350000    69.0960000     7.6350000    69.0960000   568.9989659
   2.8900346     1.2958148  -2.31038e+04     7.7250000    55.9615000     7.7250000    55.9615000   582.8509420
   2.9100344     1.1756979  -2.30761e+04     7.1600000    60.0900000     7.1600000    60.0900000   534.3263244
   2.9300341     1.1773927  -2.30483e+04     7.1350000    51.0600000     7.1350000    51.0600000   544.1878685
   2.9500339     1.1577903  -2.30237e+04     7.0000000    74.0460000     7.0000000    74.0460000   638.7946795
   2.9700337     1.2048294  -2.29921e+04     7.1850000    58.9635000     7.1850000    58.9635000   529.9103086
   2.9900334     1.1043198  -2.29757e+04     6.6850000    64.0535000     6.6850000    64.0535000   623.3427823
   3.0100332     1.0996994  -2.29603e+04     6.5850000    62.9880000     6.5850000    62.9880000   527.8766710
   3.0300330     1.0528045  -2.29520e+04     6.4100000    57.0885000     6.4100000    57.0885000   598.2064571
   3.0500328     1.0728224  -2.29407e+04     6.4600000    55.0215000     6.4600000    55.0215000   538.9387134
   3.0700326     1.0399737  -2.29344e+04     6.3350000    63.0915000     6.3350000    63.0915000   549.9741821
   3.0900324     1.0109471  -2.29327e+04     6.0950000    65.0290000     6.0950000    65.0290000   517.4247555
   3.1100322     1.0205953  -2.29295e+04     6.1200000    56.9965000     6.1200000    56.9965000   584.6670958
   3.1300319     0.9846537  -2.29318e+04     5.9350000    65.0275000     5.9350000    65.0275000   617.0893065
   3.1500317     1.0999916  -2.29165e+04     6.5400000    63.9455000     6.5400000    63.9455000   547.4396287
   3.1700315     0.9772765  -2.29200e+04     5.9350000    70.0730000     5.9350000    70.0730000   621.0710940
   3.1900313     0.9547021  -2.29270e+04     5.6800000    69.9495000     5.6800000    69.9495000   642.8399831
   3.2100312     0.9649851  -2.29325e+04     5.8150000    65.0260000     5.8150000    65.0260000   615.7630503
   3.2300310     0.9514403  -2.29401e+04     5.7800000    41.0750000     5.7800000    41.0750000   505.2879589
   3.2500308     0.9445865  -2.29485e+04     5.5400000    49.8650000     5.5400000    49.8650000   554.4252521
   3.2700306     0.9772097  -2.29520e+04     5.8100000    59.9455000     5.8100000    59.9455000   561.2981445
   3.2900304     0.9315621  -2.29625e+04     5.5400000    64.9470000     5.5400000    64.9470000   592.6751619
   3.3100302     0.9722574  -2.29668e+04     5.7650000    57.9295000     5.7650000    57.9295000   556.0905646
